Article,Timestamp,Image metadata URL,Raw image URL
"Climate change denial",2019-07-09T13:03:06Z,"https://commons.wikimedia.org/wiki/File:5 characteristics of science denial.svg","https://upload.wikimedia.org/wikipedia/commons/d/d8/5_characteristics_of_science_denial.svg"
"Climate change denial",2019-07-05T19:08:36Z,"https://commons.wikimedia.org/wiki/File:Cook et al. (2016) Studies consensus.jpg","https://upload.wikimedia.org/wikipedia/commons/e/e0/Cook_et_al._(2016)_Studies_consensus.jpg"
"Climate change denial",2019-07-05T19:08:36Z,"https://commons.wikimedia.org/wiki/File:Former Senator Tom Coburn- Paris Climate Agreement Was 'Poorly Negotiated'.webm","https://upload.wikimedia.org/wikipedia/commons/9/9d/Former_Senator_Tom_Coburn-_Paris_Climate_Agreement_Was_'Poorly_Negotiated'.webm"
"Climate change denial",2019-07-05T19:08:36Z,"https://commons.wikimedia.org/wiki/File:Amardeo Sarma lecture 1 EuroSkepCon2015.jpg","https://upload.wikimedia.org/wikipedia/commons/5/53/Amardeo_Sarma_lecture_1_EuroSkepCon2015.jpg"
"Climate change denial",2019-07-05T19:08:36Z,"https://commons.wikimedia.org/wiki/File:Encontro do Assessor de Segurança Nacional dos EUA John Bolton com Presidente Eleito do Brasil Jair Bolsonaro 2.jpg","https://upload.wikimedia.org/wikipedia/commons/3/3c/Encontro_do_Assessor_de_Segurança_Nacional_dos_EUA_John_Bolton_com_Presidente_Eleito_do_Brasil_Jair_Bolsonaro_2.jpg"
"Climate change denial",2019-07-05T19:08:36Z,"https://commons.wikimedia.org/wiki/File:Karl 15 Temps before and after corrxnx.png","https://upload.wikimedia.org/wikipedia/commons/9/98/Karl_15_Temps_before_and_after_corrxnx.png"
"Climate change denial",2019-07-05T19:08:36Z,"https://commons.wikimedia.org/wiki/File:5 characteristics of science denial.svg","https://upload.wikimedia.org/wikipedia/commons/d/d8/5_characteristics_of_science_denial.svg"
"Climate change denial",2019-07-05T02:04:34Z,"https://commons.wikimedia.org/wiki/File:Cook et al. (2016) Studies consensus.jpg","https://upload.wikimedia.org/wikipedia/commons/e/e0/Cook_et_al._(2016)_Studies_consensus.jpg"
"Climate change denial",2019-07-05T02:04:34Z,"https://commons.wikimedia.org/wiki/File:Former Senator Tom Coburn- Paris Climate Agreement Was 'Poorly Negotiated'.webm","https://upload.wikimedia.org/wikipedia/commons/9/9d/Former_Senator_Tom_Coburn-_Paris_Climate_Agreement_Was_'Poorly_Negotiated'.webm"
"Climate change denial",2019-07-05T02:04:34Z,"https://commons.wikimedia.org/wiki/File:Amardeo Sarma lecture 1 EuroSkepCon2015.jpg","https://upload.wikimedia.org/wikipedia/commons/5/53/Amardeo_Sarma_lecture_1_EuroSkepCon2015.jpg"
"Climate change denial",2019-07-05T02:04:34Z,"https://commons.wikimedia.org/wiki/File:Encontro do Assessor de Segurança Nacional dos EUA John Bolton com Presidente Eleito do Brasil Jair Bolsonaro 2.jpg","https://upload.wikimedia.org/wikipedia/commons/3/3c/Encontro_do_Assessor_de_Segurança_Nacional_dos_EUA_John_Bolton_com_Presidente_Eleito_do_Brasil_Jair_Bolsonaro_2.jpg"
"Climate change denial",2019-07-05T02:04:34Z,"https://commons.wikimedia.org/wiki/File:Karl 15 Temps before and after corrxnx.png","https://upload.wikimedia.org/wikipedia/commons/9/98/Karl_15_Temps_before_and_after_corrxnx.png"
"Climate change denial",2019-07-05T02:04:34Z,"https://commons.wikimedia.org/wiki/File:5 characteristics of science denial.svg","https://upload.wikimedia.org/wikipedia/commons/d/d8/5_characteristics_of_science_denial.svg"
"Climate change denial",2019-06-29T10:26:10Z,"https://commons.wikimedia.org/wiki/File:Cook et al. (2016) Studies consensus.jpg","https://upload.wikimedia.org/wikipedia/commons/e/e0/Cook_et_al._(2016)_Studies_consensus.jpg"
"Climate change denial",2019-06-29T10:26:10Z,"https://commons.wikimedia.org/wiki/File:Former Senator Tom Coburn- Paris Climate Agreement Was 'Poorly Negotiated'.webm","https://upload.wikimedia.org/wikipedia/commons/9/9d/Former_Senator_Tom_Coburn-_Paris_Climate_Agreement_Was_'Poorly_Negotiated'.webm"
"Climate change denial",2019-06-29T10:26:10Z,"https://commons.wikimedia.org/wiki/File:Amardeo Sarma lecture 1 EuroSkepCon2015.jpg","https://upload.wikimedia.org/wikipedia/commons/5/53/Amardeo_Sarma_lecture_1_EuroSkepCon2015.jpg"
"Climate change denial",2019-06-29T10:26:10Z,"https://commons.wikimedia.org/wiki/File:Encontro do Assessor de Segurança Nacional dos EUA John Bolton com Presidente Eleito do Brasil Jair Bolsonaro 2.jpg","https://upload.wikimedia.org/wikipedia/commons/3/3c/Encontro_do_Assessor_de_Segurança_Nacional_dos_EUA_John_Bolton_com_Presidente_Eleito_do_Brasil_Jair_Bolsonaro_2.jpg"
"Climate change denial",2019-06-29T10:26:10Z,"https://commons.wikimedia.org/wiki/File:Karl 15 Temps before and after corrxnx.png","https://upload.wikimedia.org/wikipedia/commons/9/98/Karl_15_Temps_before_and_after_corrxnx.png"
"Climate change denial",2019-06-29T10:26:10Z,"https://commons.wikimedia.org/wiki/File:5 characteristics of science denial.svg","https://upload.wikimedia.org/wikipedia/commons/d/d8/5_characteristics_of_science_denial.svg"
"Climate change denial",2019-06-22T18:14:09Z,"https://commons.wikimedia.org/wiki/File:Cook et al. (2016) Studies consensus.jpg","https://upload.wikimedia.org/wikipedia/commons/e/e0/Cook_et_al._(2016)_Studies_consensus.jpg"
"Climate change denial",2019-06-22T18:14:09Z,"https://commons.wikimedia.org/wiki/File:Former Senator Tom Coburn- Paris Climate Agreement Was 'Poorly Negotiated'.webm","https://upload.wikimedia.org/wikipedia/commons/9/9d/Former_Senator_Tom_Coburn-_Paris_Climate_Agreement_Was_'Poorly_Negotiated'.webm"
"Climate change denial",2019-06-22T18:14:09Z,"https://commons.wikimedia.org/wiki/File:Amardeo Sarma lecture 1 EuroSkepCon2015.jpg","https://upload.wikimedia.org/wikipedia/commons/5/53/Amardeo_Sarma_lecture_1_EuroSkepCon2015.jpg"
"Climate change denial",2019-06-22T18:14:09Z,"https://commons.wikimedia.org/wiki/File:Encontro do Assessor de Segurança Nacional dos EUA John Bolton com Presidente Eleito do Brasil Jair Bolsonaro 2.jpg","https://upload.wikimedia.org/wikipedia/commons/3/3c/Encontro_do_Assessor_de_Segurança_Nacional_dos_EUA_John_Bolton_com_Presidente_Eleito_do_Brasil_Jair_Bolsonaro_2.jpg"
"Climate change denial",2019-06-22T18:14:09Z,"https://commons.wikimedia.org/wiki/File:Karl 15 Temps before and after corrxnx.png","https://upload.wikimedia.org/wikipedia/commons/9/98/Karl_15_Temps_before_and_after_corrxnx.png"
"Climate change denial",2019-06-22T18:14:09Z,"https://commons.wikimedia.org/wiki/File:5 characteristics of science denial.svg","https://upload.wikimedia.org/wikipedia/commons/d/d8/5_characteristics_of_science_denial.svg"
"Climate change denial",2019-06-17T20:10:33Z,"https://commons.wikimedia.org/wiki/File:Cook et al. (2016) Studies consensus.jpg","https://upload.wikimedia.org/wikipedia/commons/e/e0/Cook_et_al._(2016)_Studies_consensus.jpg"
"Climate change denial",2019-06-17T20:10:33Z,"https://commons.wikimedia.org/wiki/File:Former Senator Tom Coburn- Paris Climate Agreement Was 'Poorly Negotiated'.webm","https://upload.wikimedia.org/wikipedia/commons/9/9d/Former_Senator_Tom_Coburn-_Paris_Climate_Agreement_Was_'Poorly_Negotiated'.webm"
"Climate change denial",2019-06-17T20:10:33Z,"https://commons.wikimedia.org/wiki/File:Amardeo Sarma lecture 1 EuroSkepCon2015.jpg","https://upload.wikimedia.org/wikipedia/commons/5/53/Amardeo_Sarma_lecture_1_EuroSkepCon2015.jpg"
"Climate change denial",2019-06-17T20:10:33Z,"https://commons.wikimedia.org/wiki/File:Encontro do Assessor de Segurança Nacional dos EUA John Bolton com Presidente Eleito do Brasil Jair Bolsonaro 2.jpg","https://upload.wikimedia.org/wikipedia/commons/3/3c/Encontro_do_Assessor_de_Segurança_Nacional_dos_EUA_John_Bolton_com_Presidente_Eleito_do_Brasil_Jair_Bolsonaro_2.jpg"
"Climate change denial",2019-06-17T20:10:33Z,"https://commons.wikimedia.org/wiki/File:Karl 15 Temps before and after corrxnx.png","https://upload.wikimedia.org/wikipedia/commons/9/98/Karl_15_Temps_before_and_after_corrxnx.png"
"Climate change denial",2019-06-17T20:10:33Z,"https://commons.wikimedia.org/wiki/File:5 characteristics of science denial.svg","https://upload.wikimedia.org/wikipedia/commons/d/d8/5_characteristics_of_science_denial.svg"
"Climate change denial",2019-06-16T09:40:32Z,"https://commons.wikimedia.org/wiki/File:Cook et al. (2016) Studies consensus.jpg","https://upload.wikimedia.org/wikipedia/commons/e/e0/Cook_et_al._(2016)_Studies_consensus.jpg"
"Climate change denial",2019-06-16T09:40:32Z,"https://commons.wikimedia.org/wiki/File:Former Senator Tom Coburn- Paris Climate Agreement Was 'Poorly Negotiated'.webm","https://upload.wikimedia.org/wikipedia/commons/9/9d/Former_Senator_Tom_Coburn-_Paris_Climate_Agreement_Was_'Poorly_Negotiated'.webm"
"Climate change denial",2019-06-16T09:40:32Z,"https://commons.wikimedia.org/wiki/File:Amardeo Sarma lecture 1 EuroSkepCon2015.jpg","https://upload.wikimedia.org/wikipedia/commons/5/53/Amardeo_Sarma_lecture_1_EuroSkepCon2015.jpg"
"Climate change denial",2019-06-16T09:40:32Z,"https://commons.wikimedia.org/wiki/File:Encontro do Assessor de Segurança Nacional dos EUA John Bolton com Presidente Eleito do Brasil Jair Bolsonaro 2.jpg","https://upload.wikimedia.org/wikipedia/commons/3/3c/Encontro_do_Assessor_de_Segurança_Nacional_dos_EUA_John_Bolton_com_Presidente_Eleito_do_Brasil_Jair_Bolsonaro_2.jpg"
"Climate change denial",2019-06-16T09:40:32Z,"https://commons.wikimedia.org/wiki/File:Karl 15 Temps before and after corrxnx.png","https://upload.wikimedia.org/wikipedia/commons/9/98/Karl_15_Temps_before_and_after_corrxnx.png"
"Climate change denial",2019-06-16T09:40:32Z,"https://commons.wikimedia.org/wiki/File:5 characteristics of science denial.svg","https://upload.wikimedia.org/wikipedia/commons/d/d8/5_characteristics_of_science_denial.svg"
"Climate change denial",2019-06-16T04:38:19Z,"https://commons.wikimedia.org/wiki/File:Cook et al. (2016) Studies consensus.jpg","https://upload.wikimedia.org/wikipedia/commons/e/e0/Cook_et_al._(2016)_Studies_consensus.jpg"
"Climate change denial",2019-06-16T04:38:19Z,"https://commons.wikimedia.org/wiki/File:Former Senator Tom Coburn- Paris Climate Agreement Was 'Poorly Negotiated'.webm","https://upload.wikimedia.org/wikipedia/commons/9/9d/Former_Senator_Tom_Coburn-_Paris_Climate_Agreement_Was_'Poorly_Negotiated'.webm"
"Climate change denial",2019-06-16T04:38:19Z,"https://commons.wikimedia.org/wiki/File:Amardeo Sarma lecture 1 EuroSkepCon2015.jpg","https://upload.wikimedia.org/wikipedia/commons/5/53/Amardeo_Sarma_lecture_1_EuroSkepCon2015.jpg"
"Climate change denial",2019-06-16T04:38:19Z,"https://commons.wikimedia.org/wiki/File:Encontro do Assessor de Segurança Nacional dos EUA John Bolton com Presidente Eleito do Brasil Jair Bolsonaro 2.jpg","https://upload.wikimedia.org/wikipedia/commons/3/3c/Encontro_do_Assessor_de_Segurança_Nacional_dos_EUA_John_Bolton_com_Presidente_Eleito_do_Brasil_Jair_Bolsonaro_2.jpg"
"Climate change denial",2019-06-16T04:38:19Z,"https://commons.wikimedia.org/wiki/File:Karl 15 Temps before and after corrxnx.png","https://upload.wikimedia.org/wikipedia/commons/9/98/Karl_15_Temps_before_and_after_corrxnx.png"
"Climate change denial",2019-06-16T04:38:19Z,"https://commons.wikimedia.org/wiki/File:5 characteristics of science denial.svg","https://upload.wikimedia.org/wikipedia/commons/d/d8/5_characteristics_of_science_denial.svg"
"Climate change denial",2019-06-16T01:56:35Z,"https://commons.wikimedia.org/wiki/File:Cook et al. (2016) Studies consensus.jpg","https://upload.wikimedia.org/wikipedia/commons/e/e0/Cook_et_al._(2016)_Studies_consensus.jpg"
"Climate change denial",2019-06-16T01:56:35Z,"https://commons.wikimedia.org/wiki/File:Former Senator Tom Coburn- Paris Climate Agreement Was 'Poorly Negotiated'.webm","https://upload.wikimedia.org/wikipedia/commons/9/9d/Former_Senator_Tom_Coburn-_Paris_Climate_Agreement_Was_'Poorly_Negotiated'.webm"
"Climate change denial",2019-06-16T01:56:35Z,"https://commons.wikimedia.org/wiki/File:Amardeo Sarma lecture 1 EuroSkepCon2015.jpg","https://upload.wikimedia.org/wikipedia/commons/5/53/Amardeo_Sarma_lecture_1_EuroSkepCon2015.jpg"
"Climate change denial",2019-06-16T01:56:35Z,"https://commons.wikimedia.org/wiki/File:Encontro do Assessor de Segurança Nacional dos EUA John Bolton com Presidente Eleito do Brasil Jair Bolsonaro 2.jpg","https://upload.wikimedia.org/wikipedia/commons/3/3c/Encontro_do_Assessor_de_Segurança_Nacional_dos_EUA_John_Bolton_com_Presidente_Eleito_do_Brasil_Jair_Bolsonaro_2.jpg"
"Climate change denial",2019-06-16T01:56:35Z,"https://commons.wikimedia.org/wiki/File:Karl 15 Temps before and after corrxnx.png","https://upload.wikimedia.org/wikipedia/commons/9/98/Karl_15_Temps_before_and_after_corrxnx.png"
"Climate change denial",2019-06-16T01:56:35Z,"https://commons.wikimedia.org/wiki/File:5 characteristics of science denial.svg","https://upload.wikimedia.org/wikipedia/commons/d/d8/5_characteristics_of_science_denial.svg"
"Climate change denial",2019-06-16T01:55:17Z,"https://commons.wikimedia.org/wiki/File:Cook et al. (2016) Studies consensus.jpg","https://upload.wikimedia.org/wikipedia/commons/e/e0/Cook_et_al._(2016)_Studies_consensus.jpg"
"Climate change denial",2019-06-16T01:55:17Z,"https://commons.wikimedia.org/wiki/File:Former Senator Tom Coburn- Paris Climate Agreement Was 'Poorly Negotiated'.webm","https://upload.wikimedia.org/wikipedia/commons/9/9d/Former_Senator_Tom_Coburn-_Paris_Climate_Agreement_Was_'Poorly_Negotiated'.webm"
"Climate change denial",2019-06-16T01:55:17Z,"https://commons.wikimedia.org/wiki/File:Amardeo Sarma lecture 1 EuroSkepCon2015.jpg","https://upload.wikimedia.org/wikipedia/commons/5/53/Amardeo_Sarma_lecture_1_EuroSkepCon2015.jpg"
"Climate change denial",2019-06-16T01:55:17Z,"https://commons.wikimedia.org/wiki/File:Encontro do Assessor de Segurança Nacional dos EUA John Bolton com Presidente Eleito do Brasil Jair Bolsonaro 2.jpg","https://upload.wikimedia.org/wikipedia/commons/3/3c/Encontro_do_Assessor_de_Segurança_Nacional_dos_EUA_John_Bolton_com_Presidente_Eleito_do_Brasil_Jair_Bolsonaro_2.jpg"
"Climate change denial",2019-06-16T01:55:17Z,"https://commons.wikimedia.org/wiki/File:Karl 15 Temps before and after corrxnx.png","https://upload.wikimedia.org/wikipedia/commons/9/98/Karl_15_Temps_before_and_after_corrxnx.png"
"Climate change denial",2019-06-16T01:55:17Z,"https://commons.wikimedia.org/wiki/File:5 characteristics of science denial.svg","https://upload.wikimedia.org/wikipedia/commons/d/d8/5_characteristics_of_science_denial.svg"
"Climate change denial",2019-06-16T01:49:24Z,"https://commons.wikimedia.org/wiki/File:Cook et al. (2016) Studies consensus.jpg","https://upload.wikimedia.org/wikipedia/commons/e/e0/Cook_et_al._(2016)_Studies_consensus.jpg"
"Climate change denial",2019-06-16T01:49:24Z,"https://commons.wikimedia.org/wiki/File:Former Senator Tom Coburn- Paris Climate Agreement Was 'Poorly Negotiated'.webm","https://upload.wikimedia.org/wikipedia/commons/9/9d/Former_Senator_Tom_Coburn-_Paris_Climate_Agreement_Was_'Poorly_Negotiated'.webm"
"Climate change denial",2019-06-16T01:49:24Z,"https://commons.wikimedia.org/wiki/File:Amardeo Sarma lecture 1 EuroSkepCon2015.jpg","https://upload.wikimedia.org/wikipedia/commons/5/53/Amardeo_Sarma_lecture_1_EuroSkepCon2015.jpg"
"Climate change denial",2019-06-16T01:49:24Z,"https://commons.wikimedia.org/wiki/File:Encontro do Assessor de Segurança Nacional dos EUA John Bolton com Presidente Eleito do Brasil Jair Bolsonaro 2.jpg","https://upload.wikimedia.org/wikipedia/commons/3/3c/Encontro_do_Assessor_de_Segurança_Nacional_dos_EUA_John_Bolton_com_Presidente_Eleito_do_Brasil_Jair_Bolsonaro_2.jpg"
"Climate change denial",2019-06-16T01:49:24Z,"https://commons.wikimedia.org/wiki/File:Karl 15 Temps before and after corrxnx.png","https://upload.wikimedia.org/wikipedia/commons/9/98/Karl_15_Temps_before_and_after_corrxnx.png"
"Climate change denial",2019-06-16T01:49:24Z,"https://commons.wikimedia.org/wiki/File:5 characteristics of science denial.svg","https://upload.wikimedia.org/wikipedia/commons/d/d8/5_characteristics_of_science_denial.svg"
"Climate change denial",2019-06-16T01:41:56Z,"https://commons.wikimedia.org/wiki/File:Cook et al. (2016) Studies consensus.jpg","https://upload.wikimedia.org/wikipedia/commons/e/e0/Cook_et_al._(2016)_Studies_consensus.jpg"
"Climate change denial",2019-06-16T01:41:56Z,"https://commons.wikimedia.org/wiki/File:Former Senator Tom Coburn- Paris Climate Agreement Was 'Poorly Negotiated'.webm","https://upload.wikimedia.org/wikipedia/commons/9/9d/Former_Senator_Tom_Coburn-_Paris_Climate_Agreement_Was_'Poorly_Negotiated'.webm"
"Climate change denial",2019-06-16T01:41:56Z,"https://commons.wikimedia.org/wiki/File:Amardeo Sarma lecture 1 EuroSkepCon2015.jpg","https://upload.wikimedia.org/wikipedia/commons/5/53/Amardeo_Sarma_lecture_1_EuroSkepCon2015.jpg"
"Climate change denial",2019-06-16T01:41:56Z,"https://commons.wikimedia.org/wiki/File:Encontro do Assessor de Segurança Nacional dos EUA John Bolton com Presidente Eleito do Brasil Jair Bolsonaro 2.jpg","https://upload.wikimedia.org/wikipedia/commons/3/3c/Encontro_do_Assessor_de_Segurança_Nacional_dos_EUA_John_Bolton_com_Presidente_Eleito_do_Brasil_Jair_Bolsonaro_2.jpg"
"Climate change denial",2019-06-16T01:41:56Z,"https://commons.wikimedia.org/wiki/File:Karl 15 Temps before and after corrxnx.png","https://upload.wikimedia.org/wikipedia/commons/9/98/Karl_15_Temps_before_and_after_corrxnx.png"
"Climate change denial",2019-06-16T01:41:56Z,"https://commons.wikimedia.org/wiki/File:5 characteristics of science denial.svg","https://upload.wikimedia.org/wikipedia/commons/d/d8/5_characteristics_of_science_denial.svg"
"Climate change denial",2019-06-16T01:41:14Z,"https://commons.wikimedia.org/wiki/File:Cook et al. (2016) Studies consensus.jpg","https://upload.wikimedia.org/wikipedia/commons/e/e0/Cook_et_al._(2016)_Studies_consensus.jpg"
"Climate change denial",2019-06-16T01:41:14Z,"https://commons.wikimedia.org/wiki/File:Former Senator Tom Coburn- Paris Climate Agreement Was 'Poorly Negotiated'.webm","https://upload.wikimedia.org/wikipedia/commons/9/9d/Former_Senator_Tom_Coburn-_Paris_Climate_Agreement_Was_'Poorly_Negotiated'.webm"
"Climate change denial",2019-06-16T01:41:14Z,"https://commons.wikimedia.org/wiki/File:Amardeo Sarma lecture 1 EuroSkepCon2015.jpg","https://upload.wikimedia.org/wikipedia/commons/5/53/Amardeo_Sarma_lecture_1_EuroSkepCon2015.jpg"
"Climate change denial",2019-06-16T01:41:14Z,"https://commons.wikimedia.org/wiki/File:Encontro do Assessor de Segurança Nacional dos EUA John Bolton com Presidente Eleito do Brasil Jair Bolsonaro 2.jpg","https://upload.wikimedia.org/wikipedia/commons/3/3c/Encontro_do_Assessor_de_Segurança_Nacional_dos_EUA_John_Bolton_com_Presidente_Eleito_do_Brasil_Jair_Bolsonaro_2.jpg"
"Climate change denial",2019-06-16T01:41:14Z,"https://commons.wikimedia.org/wiki/File:Karl 15 Temps before and after corrxnx.png","https://upload.wikimedia.org/wikipedia/commons/9/98/Karl_15_Temps_before_and_after_corrxnx.png"
"Climate change denial",2019-06-16T01:41:14Z,"https://commons.wikimedia.org/wiki/File:5 characteristics of science denial.svg","https://upload.wikimedia.org/wikipedia/commons/d/d8/5_characteristics_of_science_denial.svg"
"Climate change denial",2019-06-16T01:39:29Z,"https://commons.wikimedia.org/wiki/File:Cook et al. (2016) Studies consensus.jpg","https://upload.wikimedia.org/wikipedia/commons/e/e0/Cook_et_al._(2016)_Studies_consensus.jpg"
"Climate change denial",2019-06-16T01:39:29Z,"https://commons.wikimedia.org/wiki/File:Former Senator Tom Coburn- Paris Climate Agreement Was 'Poorly Negotiated'.webm","https://upload.wikimedia.org/wikipedia/commons/9/9d/Former_Senator_Tom_Coburn-_Paris_Climate_Agreement_Was_'Poorly_Negotiated'.webm"
"Climate change denial",2019-06-16T01:39:29Z,"https://commons.wikimedia.org/wiki/File:Amardeo Sarma lecture 1 EuroSkepCon2015.jpg","https://upload.wikimedia.org/wikipedia/commons/5/53/Amardeo_Sarma_lecture_1_EuroSkepCon2015.jpg"
"Climate change denial",2019-06-16T01:39:29Z,"https://commons.wikimedia.org/wiki/File:Encontro do Assessor de Segurança Nacional dos EUA John Bolton com Presidente Eleito do Brasil Jair Bolsonaro 2.jpg","https://upload.wikimedia.org/wikipedia/commons/3/3c/Encontro_do_Assessor_de_Segurança_Nacional_dos_EUA_John_Bolton_com_Presidente_Eleito_do_Brasil_Jair_Bolsonaro_2.jpg"
"Climate change denial",2019-06-16T01:39:29Z,"https://commons.wikimedia.org/wiki/File:Karl 15 Temps before and after corrxnx.png","https://upload.wikimedia.org/wikipedia/commons/9/98/Karl_15_Temps_before_and_after_corrxnx.png"
"Climate change denial",2019-06-16T01:39:29Z,"https://commons.wikimedia.org/wiki/File:5 characteristics of science denial.svg","https://upload.wikimedia.org/wikipedia/commons/d/d8/5_characteristics_of_science_denial.svg"
"Climate change denial",2019-06-16T01:37:22Z,"https://commons.wikimedia.org/wiki/File:Cook et al. (2016) Studies consensus.jpg","https://upload.wikimedia.org/wikipedia/commons/e/e0/Cook_et_al._(2016)_Studies_consensus.jpg"
"Climate change denial",2019-06-16T01:37:22Z,"https://commons.wikimedia.org/wiki/File:Former Senator Tom Coburn- Paris Climate Agreement Was 'Poorly Negotiated'.webm","https://upload.wikimedia.org/wikipedia/commons/9/9d/Former_Senator_Tom_Coburn-_Paris_Climate_Agreement_Was_'Poorly_Negotiated'.webm"
"Climate change denial",2019-06-16T01:37:22Z,"https://commons.wikimedia.org/wiki/File:Amardeo Sarma lecture 1 EuroSkepCon2015.jpg","https://upload.wikimedia.org/wikipedia/commons/5/53/Amardeo_Sarma_lecture_1_EuroSkepCon2015.jpg"
"Climate change denial",2019-06-16T01:37:22Z,"https://commons.wikimedia.org/wiki/File:Encontro do Assessor de Segurança Nacional dos EUA John Bolton com Presidente Eleito do Brasil Jair Bolsonaro 2.jpg","https://upload.wikimedia.org/wikipedia/commons/3/3c/Encontro_do_Assessor_de_Segurança_Nacional_dos_EUA_John_Bolton_com_Presidente_Eleito_do_Brasil_Jair_Bolsonaro_2.jpg"
"Climate change denial",2019-06-16T01:37:22Z,"https://commons.wikimedia.org/wiki/File:Karl 15 Temps before and after corrxnx.png","https://upload.wikimedia.org/wikipedia/commons/9/98/Karl_15_Temps_before_and_after_corrxnx.png"
"Climate change denial",2019-06-16T01:37:22Z,"https://commons.wikimedia.org/wiki/File:5 characteristics of science denial.svg","https://upload.wikimedia.org/wikipedia/commons/d/d8/5_characteristics_of_science_denial.svg"
"Climate change denial",2019-06-16T01:37:03Z,"https://commons.wikimedia.org/wiki/File:Cook et al. (2016) Studies consensus.jpg","https://upload.wikimedia.org/wikipedia/commons/e/e0/Cook_et_al._(2016)_Studies_consensus.jpg"
"Climate change denial",2019-06-16T01:37:03Z,"https://commons.wikimedia.org/wiki/File:Former Senator Tom Coburn- Paris Climate Agreement Was 'Poorly Negotiated'.webm","https://upload.wikimedia.org/wikipedia/commons/9/9d/Former_Senator_Tom_Coburn-_Paris_Climate_Agreement_Was_'Poorly_Negotiated'.webm"
"Climate change denial",2019-06-16T01:37:03Z,"https://commons.wikimedia.org/wiki/File:Amardeo Sarma lecture 1 EuroSkepCon2015.jpg","https://upload.wikimedia.org/wikipedia/commons/5/53/Amardeo_Sarma_lecture_1_EuroSkepCon2015.jpg"
"Climate change denial",2019-06-16T01:37:03Z,"https://commons.wikimedia.org/wiki/File:Encontro do Assessor de Segurança Nacional dos EUA John Bolton com Presidente Eleito do Brasil Jair Bolsonaro 2.jpg","https://upload.wikimedia.org/wikipedia/commons/3/3c/Encontro_do_Assessor_de_Segurança_Nacional_dos_EUA_John_Bolton_com_Presidente_Eleito_do_Brasil_Jair_Bolsonaro_2.jpg"
